date,ipca,selic,cotacao_dolar,acoes_PBR
2000-10-31,0.060063448261955,0.16493142857142856,1.9769354838709678,7.359375
2000-11-01,0.05984874669072,0.16488,1.9795,7.1875
2000-11-02,0.05984523493211598,0.16482857142857144,1.9785166666666667,7.34375
2000-11-03,0.059841723173511954,0.16477714285714284,1.9775333333333334,7.15625
2000-11-04,0.05983821141490793,0.16472571428571428,1.97655,7.125
2000-11-05,0.05983469965630391,0.16467428571428572,1.9755666666666667,7.09375
2000-11-06,0.05983118789769989,0.16462285714285715,1.9745833333333334,7.0625
2000-11-07,0.05982767613909586,0.16457142857142856,1.9736,7.0625
2000-11-08,0.05982416438049184,0.16452,1.9726166666666667,7.359375
2000-11-09,0.059820652621887814,0.16446857142857144,1.9716333333333333,7.078125
2000-11-10,0.059817140863283796,0.16441714285714285,1.97065,6.953125
2000-11-11,0.05981362910467977,0.16436571428571428,1.9696666666666667,6.916666666666667
2000-11-12,0.05981011734607575,0.16431428571428572,1.9686833333333333,6.880208333333333
2000-11-13,0.05980660558747172,0.16426285714285715,1.9677,6.84375
2000-11-14,0.0598030938288677,0.16421142857142856,1.9667166666666667,7.078125
2000-11-15,0.059799582070263674,0.16416,1.9657333333333333,7.09375
2000-11-16,0.05979607031165965,0.16410857142857144,1.96475,7.0625
2000-11-17,0.05979255855305563,0.16405714285714285,1.9637666666666667,7.1875
2000-11-18,0.05978904679445161,0.16400571428571428,1.9627833333333333,7.145833333333333
2000-11-19,0.05978553503584758,0.16395428571428572,1.9618,7.104166666666667
2000-11-20,0.05978202327724356,0.16390285714285716,1.9608166666666667,7.0625
2000-11-21,0.059778511518639534,0.16385142857142856,1.9598333333333333,7.140625
2000-11-22,0.059774999760035516,0.1638,1.95885,7.234375
2000-11-23,0.05977148800143149,0.16357857142857143,1.9578666666666666,7.078125
2000-11-24,0.05976797624282747,0.16335714285714287,1.9568833333333333,6.921875
2000-11-25,0.05976446448422344,0.16313571428571427,1.9559,6.895833333333333
2000-11-26,0.05976095272561942,0.1629142857142857,1.9549166666666666,6.869791666666667
2000-11-27,0.05975744096701539,0.16269285714285714,1.9539333333333333,6.84375
2000-11-28,0.05975392920841137,0.16247142857142857,1.95295,6.703125
2000-11-29,0.05975041744980735,0.16225,1.9519666666666666,6.6875
2000-11-30,0.05974690569120333,0.16202857142857144,1.9509833333333333,6.546875
2000-12-01,0.0597433939325993,0.16180714285714284,1.95,6.296875
2000-12-02,0.059726406618560345,0.16158571428571428,1.9506774193548386,6.322916666666667
2000-12-03,0.05970941930452139,0.1613642857142857,1.9513548387096773,6.348958333333333
2000-12-04,0.05969243199048243,0.16114285714285714,1.9520322580645162,6.375
2000-12-05,0.05967544467644347,0.16092142857142858,1.9527096774193549,6.5625
2000-12-06,0.059658457362404514,0.1607,1.9533870967741935,6.53125
2000-12-07,0.05964147004836556,0.16047857142857141,1.9540645161290322,6.109375
2000-12-08,0.0596244827343266,0.16025714285714285,1.9547419354838709,6.234375
2000-12-09,0.059607495420287634,0.16003571428571428,1.9554193548387098,6.260416666666667
2000-12-10,0.05959050810624868,0.15981428571428571,1.9560967741935484,6.286458333333333
2000-12-11,0.05957352079220972,0.15959285714285715,1.956774193548387,6.3125
2000-12-12,0.05955653347817076,0.15937142857142855,1.9574516129032258,6.1875
2000-12-13,0.059539546164131804,0.15914999999999999,1.9581290322580645,6.125
2000-12-14,0.059522558850092847,0.15892857142857142,1.9588064516129033,6.5
2000-12-15,0.05950557153605389,0.15870714285714285,1.959483870967742,6.578125
2000-12-16,0.05948858422201493,0.15848571428571429,1.9601612903225807,6.552083333333333
2000-12-17,0.059471596907975974,0.15826428571428572,1.9608387096774194,6.526041666666667
2000-12-18,0.059454609593937016,0.15804285714285712,1.961516129032258,6.5
2000-12-19,0.05943762227989806,0.15782142857142856,1.9621935483870967,6.359375
2000-12-20,0.0594206349658591,0.1576,1.9628709677419356,6.125
2000-12-21,0.05940364765182014,0.15739642857142855,1.9635483870967743,6.0625
2000-12-22,0.059386660337781186,0.15719285714285713,1.964225806451613,6.21875
2000-12-23,0.05936967302374223,0.15698928571428572,1.9649032258064516,6.21875
2000-12-24,0.05935268570970327,0.15678571428571428,1.9655806451612903,6.21875
2000-12-25,0.059335698395664306,0.15658214285714284,1.9662580645161292,6.21875
2000-12-26,0.05931871108162535,0.15637857142857142,1.9669354838709678,6.21875
2000-12-27,0.05930172376758639,0.156175,1.9676129032258065,6.140625
2000-12-28,0.05928473645354743,0.15597142857142857,1.9682903225806452,6.15625
2000-12-29,0.059267749139508476,0.15576785714285712,1.9689677419354839,6.359375
2000-12-30,0.05925076182546952,0.1555642857142857,1.9696451612903227,6.37109375
2000-12-31,0.05923377451143056,0.1553607142857143,1.9703225806451614,6.3828125
2001-01-01,0.0592167871973916,0.15515714285714285,1.971,6.39453125
2001-01-02,0.059329396141176,0.1549535714285714,1.9734290322580645,6.40625
2001-01-03,0.0594420050849604,0.15475,1.9758580645161292,6.453125
2001-01-04,0.0595546140287448,0.15454642857142858,1.9782870967741937,6.90625
2001-01-05,0.05966722297252919,0.15434285714285714,1.9807161290322581,6.9375
2001-01-06,0.059779831916313586,0.1541392857142857,1.9831451612903226,6.854166666666667
2001-01-07,0.059892440860097984,0.1539357142857143,1.9855741935483873,6.770833333333333
2001-01-08,0.06000504980388238,0.15373214285714287,1.9880032258064517,6.6875
2001-01-09,0.06011765874766678,0.15352857142857143,1.9904322580645162,6.8125
2001-01-10,0.06023026769145118,0.153325,1.9928612903225806,6.703125
2001-01-11,0.06034287663523557,0.15312142857142857,1.9952903225806453,6.828125
2001-01-12,0.06045548557901997,0.15291785714285716,1.9977193548387098,6.90625
2001-01-13,0.060568094522804365,0.15271428571428572,2.0001483870967744,6.92578125
2001-01-14,0.06068070346658876,0.15251071428571428,2.002577419354839,6.9453125
2001-01-15,0.06079331241037316,0.15230714285714286,2.0050064516129034,6.96484375
2001-01-16,0.06090592135415756,0.15210357142857145,2.007435483870968,6.984375
2001-01-17,0.06101853029794195,0.1519,2.0098645161290323,7.34375
2001-01-18,0.06113113924172635,0.15190357142857144,2.0122935483870967,7.296875
2001-01-19,0.061243748185510746,0.15190714285714285,2.014722580645161,7.484375
2001-01-20,0.061356357129295144,0.1519107142857143,2.0171516129032256,7.4375
2001-01-21,0.06146896607307954,0.15191428571428572,2.0195806451612905,7.390625
2001-01-22,0.06158157501686394,0.15191785714285716,2.022009677419355,7.34375
2001-01-23,0.06169418396064833,0.15192142857142857,2.0244387096774195,7.25
2001-01-24,0.06180679290443273,0.151925,2.026867741935484,7.296875
2001-01-25,0.06191940184821713,0.15192857142857144,2.0292967741935484,7.0625
2001-01-26,0.062032010792001525,0.15193214285714285,2.031725806451613,7.078125
2001-01-27,0.06214461973578592,0.15193571428571429,2.0341548387096773,7.020416736602783
2001-01-28,0.06225722867957032,0.15193928571428572,2.0365838709677417,6.962708473205566
2001-01-29,0.06236983762335471,0.15194285714285716,2.0390129032258066,6.90500020980835
2001-01-30,0.06248244656713911,0.15194642857142857,2.041441935483871,6.862500190734863
2001-01-31,0.06259505551092351,0.15195,2.0438709677419356,7.0625
2001-02-01,0.0627076644547079,0.15195357142857144,2.0463,6.987500190734863
2001-02-02,0.0627682573026969,0.15195714285714285,2.0501107142857142,6.9375
2001-02-03,0.06282885015068589,0.15196071428571428,2.0539214285714285,6.899999936421712
2001-02-04,0.06288944299867488,0.15196428571428572,2.0577321428571427,6.862499872843425
2001-02-05,0.06295003584666388,0.15196785714285715,2.0615428571428573,6.824999809265137
2001-02-06,0.06301062869465288,0.15197142857142856,2.0653535714285716,6.900000095367432
2001-02-07,0.06307122154264186,0.151975,2.069164285714286,6.8125
2001-02-08,0.06313181439063086,0.15197857142857144,2.072975,7.0
2001-02-09,0.06319240723861985,0.15198214285714284,2.0767857142857142,7.0625
2001-02-10,0.06325300008660883,0.15198571428571428,2.0805964285714285,7.1333333651224775
2001-02-11,0.06331359293459783,0.15198928571428572,2.0844071428571427,7.204166730244954
2001-02-12,0.06337418578258683,0.15199285714285715,2.0882178571428573,7.275000095367432
2001-02-13,0.06343477863057582,0.15199642857142856,2.0920285714285716,7.175000190734863
2001-02-14,0.06349537147856481,0.152,2.095839285714286,7.34250020980835
2001-02-15,0.0635559643265538,0.15218285714285715,2.09965,7.462500095367432
2001-02-16,0.0636165571745428,0.15236571428571427,2.1034607142857142,7.212500095367432
2001-02-17,0.06367715002253178,0.15254857142857142,2.1072714285714285,7.190625071525574
2001-02-18,0.06373774287052078,0.15273142857142855,2.1110821428571427,7.168750047683716
2001-02-19,0.06379833571850978,0.1529142857142857,2.1148928571428574,7.146875023841858
2001-02-20,0.06385892856649877,0.15309714285714285,2.1187035714285716,7.125
2001-02-21,0.06391952141448776,0.15327999999999997,2.122514285714286,7.125
2001-02-22,0.06398011426247675,0.15346285714285712,2.126325,6.987500190734863
2001-02-23,0.06404070711046575,0.15364571428571425,2.1301357142857142,7.019999980926514
2001-02-24,0.06410129995845473,0.1538285714285714,2.1339464285714285,7.071666717529297
2001-02-25,0.06416189280644373,0.15401142857142855,2.1377571428571427,7.12333345413208
2001-02-26,0.06422248565443273,0.15419428571428567,2.1415678571428574,7.175000190734863
2001-02-27,0.06428307850242172,0.15437714285714282,2.1453785714285716,7.125
2001-02-28,0.0643436713504107,0.15455999999999995,2.149189285714286,7.400000095367432
2001-03-01,0.0644042641983997,0.1547428571428571,2.153,7.070000171661377
2001-03-02,0.06445897142234036,0.15492571428571425,2.1545483870967743,7.184999942779541
2001-03-03,0.064513678646281,0.15510857142857137,2.1560967741935486,7.222500006357829
2001-03-04,0.06456838587022166,0.15529142857142852,2.1576451612903225,7.260000069936116
2001-03-05,0.06462309309416232,0.15547428571428565,2.1591935483870968,7.297500133514404
2001-03-06,0.06467780031810298,0.1556571428571428,2.160741935483871,7.292500019073486
2001-03-07,0.06473250754204363,0.15583999999999995,2.1622903225806454,7.275000095367432
2001-03-08,0.06478721476598429,0.15602285714285707,2.163838709677419,7.257500171661377
2001-03-09,0.06484192198992494,0.15620571428571423,2.1653870967741935,7.237500190734863
2001-03-10,0.06489662921386559,0.15638857142857135,2.166935483870968,7.241666793823242
2001-03-11,0.06495133643780625,0.1565714285714285,2.168483870967742,7.245833396911621
2001-03-12,0.0650060436617469,0.15675428571428565,2.1700322580645164,7.25
2001-03-13,0.06506075088568757,0.15693714285714278,2.1715806451612902,7.0
2001-03-14,0.06511545810962821,0.15711999999999993,2.1731290322580645,6.6875
2001-03-15,0.06517016533356887,0.15730285714285705,2.174677419354839,6.675000190734863
2001-03-16,0.06522487255750953,0.1574857142857142,2.176225806451613,6.224999904632568
2001-03-17,0.06527957978145017,0.15766857142857135,2.177774193548387,6.295833269755046
2001-03-18,0.06533428700539083,0.15785142857142848,2.1793225806451613,6.3666666348775225
2001-03-19,0.06538899422933149,0.15803428571428563,2.1808709677419356,6.4375
2001-03-20,0.06544370145327214,0.15821714285714275,2.18241935483871,6.375
2001-03-21,0.0654984086772128,0.1583999999999999,2.1839677419354837,6.349999904632568
2001-03-22,0.06555311590115345,0.15856428571428563,2.185516129032258,6.0
2001-03-23,0.06560782312509411,0.15872857142857133,2.1870645161290323,5.900000095367432
2001-03-24,0.06566253034903476,0.15889285714285706,2.1886129032258066,5.958333333333333
2001-03-25,0.06571723757297541,0.15905714285714279,2.190161290322581,6.016666571299235
2001-03-26,0.06577194479691607,0.15922142857142849,2.1917096774193547,6.074999809265137
2001-03-27,0.06582665202085672,0.15938571428571421,2.193258064516129,6.112500190734863
2001-03-28,0.06588135924479738,0.15954999999999991,2.1948064516129033,6.25
2001-03-29,0.06593606646873804,0.15971428571428564,2.1963548387096776,6.112500190734863
2001-03-30,0.0659907736926787,0.15987857142857137,2.1979032258064515,5.875
2001-03-31,0.06604548091661934,0.16004285714285707,2.1994516129032258,5.891666730244954
2001-04-01,0.06610018814056,0.1602071428571428,2.201,5.908333460489909
2001-04-02,0.06624232061906424,0.16037142857142853,2.207,5.925000190734863
2001-04-03,0.06638445309756846,0.16053571428571423,2.213,5.75
2001-04-04,0.0665265855760727,0.16069999999999995,2.219,5.824999809265137
2001-04-05,0.06666871805457693,0.16086428571428568,2.225,6.125
2001-04-06,0.06681085053308117,0.16102857142857138,2.231,6.449999809265137
2001-04-07,0.06695298301158539,0.1611928571428571,2.237,6.455833276112874
2001-04-08,0.06709511549008963,0.16135714285714284,2.243,6.461666742960612
2001-04-09,0.06723724796859387,0.16152142857142854,2.249,6.46750020980835
2001-04-10,0.0673793804470981,0.16168571428571427,2.255,6.449999809265137
2001-04-11,0.06752151292560234,0.16185,2.261,6.5
2001-04-12,0.06766364540410656,0.1620142857142857,2.267,6.25
2001-04-13,0.0678057778826108,0.16217857142857142,2.273,6.243749976158142
2001-04-14,0.06794791036111503,0.16234285714285712,2.279,6.237499952316284
2001-04-15,0.06809004283961927,0.16250714285714285,2.285,6.231249928474426
2001-04-16,0.0682321753181235,0.16267142857142858,2.291,6.224999904632568
2001-04-17,0.06837430779662773,0.16283571428571428,2.2969999999999997,6.175000190734863
2001-04-18,0.06851644027513197,0.163,2.303,6.25
2001-04-19,0.0686585727536362,0.16313142857142857,2.3089999999999997,6.262499809265137
2001-04-20,0.06880070523214044,0.16326285714285715,2.315,6.0
2001-04-21,0.06894283771064466,0.16339428571428571,2.3209999999999997,5.957499980926514
2001-04-22,0.0690849701891489,0.1635257142857143,2.327,5.914999961853027
2001-04-23,0.06922710266765313,0.16365714285714286,2.3329999999999997,5.872499942779541
2001-04-24,0.06936923514615737,0.16378857142857142,2.339,6.150000095367432
2001-04-25,0.0695113676246616,0.16392,2.3449999999999998,6.175000190734863
2001-04-26,0.06965350010316583,0.16405142857142857,2.351,6.537499904632568
2001-04-27,0.06979563258167007,0.16418285714285716,2.3569999999999998,6.787499904632568
2001-04-28,0.0699377650601743,0.16431428571428572,2.363,6.799999872843425
2001-04-29,0.07007989753867853,0.16444571428571428,2.3689999999999998,6.81249984105428
2001-04-30,0.07022203001718276,0.16457714285714287,2.375,6.824999809265137
2001-05-01,0.070364162495687,0.16470857142857143,2.381,6.724999904632568
2001-05-02,0.07046406356423698,0.16484000000000001,2.378725806451613,6.675000190734863
2001-05-03,0.07056396463278695,0.16497142857142857,2.376451612903226,6.599999904632568
2001-05-04,0.07066386570133694,0.16510285714285713,2.3741774193548384,6.849999904632568
2001-05-05,0.07076376676988692,0.16523428571428572,2.3719032258064514,6.8458333015441895
2001-05-06,0.07086366783843691,0.16536571428571428,2.3696290322580644,6.8416666984558105
2001-05-07,0.07096356890698688,0.16549714285714287,2.3673548387096774,6.837500095367432
2001-05-08,0.07106346997553686,0.16562857142857143,2.36508064516129,6.622499942779541
2001-05-09,0.07116337104408685,0.16576,2.362806451612903,6.5
2001-05-10,0.07126327211263682,0.16589142857142858,2.360532258064516,6.75
2001-05-11,0.0713631731811868,0.16602285714285714,2.358258064516129,6.807499885559082
2001-05-12,0.07146307424973679,0.16615428571428573,2.355983870967742,6.729999860127767
2001-05-13,0.07156297531828677,0.1662857142857143,2.3537096774193547,6.652499834696452
2001-05-14,0.07166287638683674,0.16641714285714285,2.3514354838709677,6.574999809265137
2001-05-15,0.07176277745538673,0.16654857142857143,2.3491612903225807,6.625
2001-05-16,0.07186267852393671,0.16668,2.3468870967741937,6.612500190734863
2001-05-17,0.07196257959248668,0.16681142857142858,2.3446129032258063,6.775000095367432
2001-05-18,0.07206248066103667,0.16694285714285714,2.3423387096774193,6.862500190734863
2001-05-19,0.07216238172958665,0.1670742857142857,2.3400645161290323,6.878333409627278
2001-05-20,0.07226228279813662,0.1672057142857143,2.3377903225806453,6.894166628519694
2001-05-21,0.07236218386668661,0.16733714285714285,2.335516129032258,6.909999847412109
2001-05-22,0.07246208493523659,0.16746857142857144,2.333241935483871,6.997499942779541
2001-05-23,0.07256198600378658,0.1676,2.330967741935484,6.9375
2001-05-24,0.07266188707233655,0.16815357142857143,2.328693548387097,6.949999809265137
2001-05-25,0.07276178814088653,0.16870714285714286,2.32641935483871,6.925000190734863
2001-05-26,0.07286168920943652,0.16926071428571426,2.3241451612903226,6.909375190734863
2001-05-27,0.07296159027798649,0.1698142857142857,2.3218709677419356,6.893750190734863
2001-05-28,0.07306149134653647,0.17036785714285713,2.3195967741935486,6.878125190734863
2001-05-29,0.07316139241508646,0.17092142857142856,2.3173225806451616,6.862500190734863
2001-05-30,0.07326129348363644,0.171475,2.315048387096774,6.887499809265137
2001-05-31,0.07336119455218641,0.1720285714285714,2.312774193548387,6.987500190734863
2001-06-01,0.0734610956207364,0.17258214285714282,2.3105,7.150000095367432
2001-06-02,0.07336249341400683,0.17313571428571425,2.315916666666667,7.179166793823242
2001-06-03,0.07326389120727728,0.17368928571428568,2.3213333333333335,7.208333492279053
2001-06-04,0.07316528900054771,0.1742428571428571,2.32675,7.237500190734863
2001-06-05,0.07306668679381814,0.17479642857142852,2.3321666666666667,7.369999885559082
2001-06-06,0.07296808458708859,0.17534999999999995,2.3375833333333333,7.275000095367432
2001-06-07,0.07286948238035902,0.17590357142857138,2.343,6.949999809265137
2001-06-08,0.07277088017362945,0.1764571428571428,2.3484166666666666,6.837500095367432
2001-06-09,0.07267227796689989,0.17701071428571422,2.3538333333333337,6.816666762034099
2001-06-10,0.07257367576017033,0.17756428571428565,2.3592500000000003,6.795833428700765
2001-06-11,0.07247507355344077,0.17811785714285708,2.364666666666667,6.775000095367432
2001-06-12,0.0723764713467112,0.1786714285714285,2.3700833333333335,6.800000190734863
2001-06-13,0.07227786913998165,0.1792249999999999,2.3755,6.752500057220459
2001-06-14,0.07217926693325208,0.17977857142857134,2.380916666666667,6.78000020980835
2001-06-15,0.07208066472652251,0.18033214285714277,2.3863333333333334,6.724999904632568
2001-06-16,0.07198206251979294,0.1808857142857142,2.39175,6.670833269755046
2001-06-17,0.07188346031306339,0.18143928571428564,2.3971666666666667,6.6166666348775225
2001-06-18,0.07178485810633382,0.18199285714285704,2.4025833333333333,6.5625
2001-06-19,0.07168625589960426,0.18254642857142847,2.408,6.512499809265137
2001-06-20,0.0715876536928747,0.1830999999999999,2.4134166666666665,6.554999828338623
2001-06-21,0.07148905148614514,0.18333214285714275,2.418833333333333,6.772500038146973
2001-06-22,0.07139044927941557,0.18356428571428562,2.42425,6.902500152587891
2001-06-23,0.07129184707268602,0.18379642857142847,2.4296666666666664,6.882500171661377
2001-06-24,0.07119324486595645,0.18402857142857135,2.4350833333333335,6.862500190734863
2001-06-25,0.07109464265922688,0.1842607142857142,2.4405,6.84250020980835
2001-06-26,0.07099604045249733,0.18449285714285707,2.4459166666666667,6.8125
2001-06-27,0.07089743824576776,0.18472499999999992,2.4513333333333334,6.75
2001-06-28,0.0707988360390382,0.1849571428571428,2.45675,6.550000190734863
2001-06-29,0.07070023383230863,0.18518928571428564,2.4621666666666666,6.487500190734863
2001-06-30,0.07060163162557907,0.18542142857142851,2.4675833333333332,6.475000063578288
2001-07-01,0.0705030294188495,0.18565357142857136,2.473,6.462499936421712
2001-07-02,0.07029510584733138,0.18588571428571424,2.4759354838709675,6.449999809265137
2001-07-03,0.07008718227581326,0.18611785714285708,2.478870967741935,6.375
2001-07-04,0.06987925870429512,0.18634999999999996,2.4818064516129033,6.262500047683716
2001-07-05,0.069671335132777,0.1865821428571428,2.484741935483871,6.150000095367432
2001-07-06,0.06946341156125888,0.18681428571428565,2.4876774193548385,5.775000095367432
2001-07-07,0.06925548798974075,0.18704642857142853,2.490612903225806,5.845833460489909
2001-07-08,0.06904756441822263,0.18727857142857138,2.4935483870967743,5.916666825612386
2001-07-09,0.06883964084670449,0.18751071428571425,2.496483870967742,5.987500190734863
2001-07-10,0.06863171727518637,0.1877428571428571,2.4994193548387096,6.0
2001-07-11,0.06842379370366825,0.18797499999999998,2.5023548387096772,5.800000190734863
2001-07-12,0.06821587013215012,0.18820714285714282,2.505290322580645,5.997499942779541
2001-07-13,0.068007946560632,0.1884392857142857,2.508225806451613,5.8125
2001-07-14,0.06780002298911386,0.18867142857142855,2.5111612903225806,5.824999968210856
2001-07-15,0.06759209941759574,0.18890357142857142,2.5140967741935483,5.837499936421712
2001-07-16,0.06738417584607762,0.18913571428571427,2.517032258064516,5.849999904632568
2001-07-17,0.06717625227455949,0.18936785714285714,2.519967741935484,5.5625
2001-07-18,0.06696832870304137,0.1896,2.5229032258064517,5.699999809265137
2001-07-19,0.06676040513152325,0.18962285714285712,2.5258387096774193,5.400000095367432
2001-07-20,0.06655248156000511,0.18964571428571428,2.528774193548387,5.5
2001-07-21,0.06634455798848699,0.1896685714285714,2.531709677419355,5.5916666984558105
2001-07-22,0.06613663441696886,0.18969142857142854,2.5346451612903227,5.683333396911621
2001-07-23,0.06592871084545074,0.1897142857142857,2.5375806451612903,5.775000095367432
2001-07-24,0.06572078727393262,0.18973714285714283,2.540516129032258,5.925000190734863
2001-07-25,0.06551286370241448,0.18975999999999998,2.5434516129032256,5.800000190734863
2001-07-26,0.06530494013089636,0.18978285714285711,2.5463870967741937,5.822500228881836
2001-07-27,0.06509701655937823,0.18980571428571424,2.5493225806451614,5.900000095367432
2001-07-28,0.06488909298786011,0.1898285714285714,2.552258064516129,5.941666762034099
2001-07-29,0.06468116941634199,0.18985142857142853,2.5551935483870967,5.983333428700765
2001-07-30,0.06447324584482385,0.18987428571428566,2.5581290322580648,6.025000095367432
2001-07-31,0.06426532227330572,0.18989714285714282,2.5610645161290324,6.0
